MatchID,Season,MatchWeek,Date,Time,HomeTeam,AwayTeam,FullTimeHomeTeamGoals,FullTimeAwayTeamGoals,FullTimeResult,HalfTimeHomeTeamGoals,HalfTimeAwayTeamGoals,HalfTimeResult,Referee,HomeTeamShots,AwayTeamShots,HomeTeamShotsOnTarget,AwayTeamShotsOnTarget,HomeTeamCorners,AwayTeamCorners,HomeTeamFouls,AwayTeamFouls,HomeTeamYellowCards,AwayTeamYellowCards,HomeTeamRedCards,AwayTeamRedCards,B365HomeTeam,B365Draw,B365AwayTeam,B365Over2.5Goals,B365Under2.5Goals,MarketMaxHomeTeam,MarketMaxDraw,MarketMaxAwayTeam,MarketAvgHomeTeam,MarketAvgDraw,MarketAvgAwayTeam,MarketMaxOver2.5Goals,MarketMaxUnder2.5Goals,MarketAvgOver2.5Goals,MarketAvgUnder2.5Goals,HomeTeamPoints,AwayTeamPoints
2011-2012_Wolves_Liverpool,2011-2012,22,2012-01-31,NULL,Wolves,Liverpool,0,3,A,0,0,D,A Taylor,5,23,1,14,5,4,6,8,1,3,0,0,5,3.8,1.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3
2011-2012_Aston Villa_QPR,2011-2012,22,2012-02-01,NULL,Aston Villa,QPR,2,2,D,1,2,A,N Swarbrick,23,3,15,3,9,3,3,12,0,1,0,0,1.8,3.5,4.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2011-2012_Blackburn_Newcastle,2011-2012,22,2012-02-01,NULL,Blackburn,Newcastle,0,2,A,0,1,A,P Dowd,23,9,12,5,14,2,9,17,1,2,0,0,2.63,3.3,2.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3
2011-2012_Bolton_Arsenal,2011-2012,22,2012-02-01,NULL,Bolton,Arsenal,0,0,D,0,0,D,C Foy,14,16,8,7,6,6,8,10,1,1,0,0,5,3.75,1.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2011-2012_Fulham_West Brom,2011-2012,22,2012-02-01,NULL,Fulham,West Brom,1,1,D,0,0,D,M Halsey,13,15,6,11,8,7,6,7,1,0,0,0,1.83,3.5,4.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2011-2012_Sunderland_Norwich,2011-2012,22,2012-02-01,NULL,Sunderland,Norwich,3,0,H,2,0,H,L Mason,10,12,6,4,3,6,6,14,1,1,0,0,1.91,3.5,4.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
2011-2012_Arsenal_Blackburn,2011-2012,23,2012-02-04,NULL,Arsenal,Blackburn,7,1,H,3,1,H,A Marriner,20,3,11,3,11,1,9,14,2,3,0,1,1.29,5.5,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
2011-2012_Man City_Fulham,2011-2012,23,2012-02-04,NULL,Man City,Fulham,3,0,H,2,0,H,M Dean,16,11,10,8,4,6,8,7,1,3,0,0,1.3,5.5,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
2011-2012_Norwich_Bolton,2011-2012,23,2012-02-04,NULL,Norwich,Bolton,2,0,H,0,0,D,L Probert,22,10,9,6,4,7,6,6,0,0,0,0,2,3.5,3.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
2011-2012_QPR_Wolves,2011-2012,23,2012-02-04,NULL,QPR,Wolves,1,2,A,1,0,H,M Clattenburg,13,14,8,6,7,3,7,14,0,3,1,0,1.91,3.6,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3
2011-2012_Stoke_Sunderland,2011-2012,23,2012-02-04,NULL,Stoke,Sunderland,0,1,A,0,0,D,M Atkinson,9,4,6,2,5,5,12,6,0,1,1,0,2.25,3.25,3.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3
2011-2012_West Brom_Swansea,2011-2012,23,2012-02-04,NULL,West Brom,Swansea,1,2,A,0,0,D,J Moss,18,15,11,8,8,7,11,6,2,1,0,0,2.1,3.3,3.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3
2011-2012_Wigan_Everton,2011-2012,23,2012-02-04,NULL,Wigan,Everton,1,1,D,0,0,D,A Taylor,2,8,1,4,4,3,12,8,2,0,0,0,3.5,3.4,2.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2011-2012_Chelsea_Man United,2011-2012,23,2012-02-05,NULL,Chelsea,Man United,3,3,D,1,0,H,H Webb,19,14,10,10,6,6,14,13,2,1,0,0,2.5,3.3,2.88,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2011-2012_Newcastle_Aston Villa,2011-2012,23,2012-02-05,NULL,Newcastle,Aston Villa,2,1,H,1,1,D,M Halsey,16,13,8,8,4,4,6,11,1,2,0,0,2,3.4,3.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
2011-2012_Liverpool_Tottenham,2011-2012,23,2012-02-06,NULL,Liverpool,Tottenham,0,0,D,0,0,D,M Oliver,15,9,10,6,7,4,6,11,2,2,0,0,2,3.4,3.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2011-2012_Blackburn_QPR,2011-2012,24,2012-02-11,NULL,Blackburn,QPR,3,2,H,3,0,H,M Dean,7,25,5,13,5,6,11,10,1,1,0,0,2.38,3.3,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
2011-2012_Bolton_Wigan,2011-2012,24,2012-02-11,NULL,Bolton,Wigan,1,2,A,0,1,A,H Webb,13,10,8,6,7,7,19,10,3,2,0,0,2,3.5,3.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3
2011-2012_Everton_Chelsea,2011-2012,24,2012-02-11,NULL,Everton,Chelsea,2,0,H,1,0,H,M Jones,10,8,7,7,2,4,13,12,0,3,0,0,3.25,3.3,2.25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
2011-2012_Fulham_Stoke,2011-2012,24,2012-02-11,NULL,Fulham,Stoke,2,1,H,2,0,H,C Foy,11,12,4,4,5,4,12,6,1,2,0,0,1.91,3.5,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
2011-2012_Man United_Liverpool,2011-2012,24,2012-02-11,NULL,Man United,Liverpool,2,1,H,0,0,D,P Dowd,11,9,6,6,4,3,10,11,1,1,0,0,1.85,3.6,4.33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
2011-2012_Sunderland_Arsenal,2011-2012,24,2012-02-11,NULL,Sunderland,Arsenal,1,2,A,0,0,D,N Swarbrick,8,10,5,8,7,3,7,7,2,1,0,0,3.5,3.4,2.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3
2011-2012_Swansea_Norwich,2011-2012,24,2012-02-11,NULL,Swansea,Norwich,2,3,A,1,0,H,M Atkinson,16,18,9,11,6,8,6,12,0,2,0,0,1.83,3.5,4.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3
2011-2012_Tottenham_Newcastle,2011-2012,24,2012-02-11,NULL,Tottenham,Newcastle,5,0,H,4,0,H,A Marriner,18,7,9,3,4,3,7,9,2,1,0,0,1.44,4.33,7.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
2011-2012_Aston Villa_Man City,2011-2012,24,2012-02-12,NULL,Aston Villa,Man City,0,1,A,0,0,D,M Oliver,9,17,5,10,5,8,15,5,3,0,0,0,5.5,3.6,1.67,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3
2011-2012_Wolves_West Brom,2011-2012,24,2012-02-12,NULL,Wolves,West Brom,1,5,A,1,1,D,L Mason,10,26,8,16,12,8,6,11,1,0,0,0,2.5,3.25,2.88,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3
2011-2012_Chelsea_Bolton,2011-2012,25,2012-02-25,NULL,Chelsea,Bolton,3,0,H,0,0,D,M Oliver,25,8,16,1,14,7,7,13,0,1,0,0,1.29,5.5,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
2011-2012_Man City_Blackburn,2011-2012,25,2012-02-25,NULL,Man City,Blackburn,3,0,H,1,0,H,M Jones,20,2,13,2,10,3,6,10,0,2,0,0,1.17,7,17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
2011-2012_Newcastle_Wolves,2011-2012,25,2012-02-25,NULL,Newcastle,Wolves,2,2,D,2,0,H,P Walton,13,7,8,6,3,3,8,8,1,1,0,0,1.57,4,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2011-2012_QPR_Fulham,2011-2012,25,2012-02-25,NULL,QPR,Fulham,0,1,A,0,1,A,P Dowd,17,7,8,3,6,5,17,12,1,4,1,0,2.63,3.25,2.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3
2011-2012_West Brom_Sunderland,2011-2012,25,2012-02-25,NULL,West Brom,Sunderland,4,0,H,2,0,H,C Foy,18,10,13,4,7,0,6,8,1,1,0,0,2.4,3.25,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
2011-2012_Wigan_Aston Villa,2011-2012,25,2012-02-25,NULL,Wigan,Aston Villa,0,0,D,0,0,D,K Friend,14,10,6,3,14,7,8,8,0,4,0,0,2.75,3.25,2.63,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2011-2012_Arsenal_Tottenham,2011-2012,25,2012-02-26,NULL,Arsenal,Tottenham,5,2,H,2,2,D,M Dean,21,8,13,4,7,5,15,12,3,3,0,1,2.5,3.4,2.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
2011-2012_Norwich_Man United,2011-2012,25,2012-02-26,NULL,Norwich,Man United,1,2,A,0,1,A,A Marriner,16,11,7,9,4,4,9,10,1,2,0,0,6.5,4,1.53,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3
2011-2012_Stoke_Swansea,2011-2012,25,2012-02-26,NULL,Stoke,Swansea,2,0,H,2,0,H,H Webb,9,11,6,6,8,4,13,7,1,0,0,0,2.1,3.4,3.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
2011-2012_Blackburn_Aston Villa,2011-2012,26,2012-03-03,NULL,Blackburn,Aston Villa,1,1,D,0,1,A,H Webb,15,17,9,12,4,8,9,5,1,0,0,0,2.38,3.4,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2011-2012_Liverpool_Arsenal,2011-2012,26,2012-03-03,NULL,Liverpool,Arsenal,1,2,A,1,1,D,M Halsey,12,10,4,7,12,0,11,9,0,1,0,0,2,3.5,3.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3
2011-2012_Man City_Bolton,2011-2012,26,2012-03-03,NULL,Man City,Bolton,2,0,H,1,0,H,M Clattenburg,23,8,10,5,7,4,13,8,0,0,0,0,1.13,8.5,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
2011-2012_QPR_Everton,2011-2012,26,2012-03-03,NULL,QPR,Everton,1,1,D,1,1,D,K Friend,22,8,10,5,7,7,16,15,1,2,0,0,3.1,3.25,2.38,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2011-2012_Stoke_Norwich,2011-2012,26,2012-03-03,NULL,Stoke,Norwich,1,0,H,0,0,D,M Oliver,11,7,7,5,8,2,10,16,0,2,0,0,1.83,3.5,4.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
2011-2012_West Brom_Chelsea,2011-2012,26,2012-03-03,NULL,West Brom,Chelsea,1,0,H,0,0,D,P Dowd,19,13,11,6,14,5,9,10,3,1,0,0,4.2,3.4,1.91,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
2011-2012_Wigan_Swansea,2011-2012,26,2012-03-03,NULL,Wigan,Swansea,0,2,A,0,1,A,A Marriner,14,12,8,8,8,4,15,7,2,2,0,1,2.5,3.25,2.88,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3
2011-2012_Fulham_Wolves,2011-2012,26,2012-03-04,NULL,Fulham,Wolves,5,0,H,2,0,H,M Jones,25,8,19,3,7,7,7,9,1,2,0,0,1.57,3.75,6.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
2011-2012_Newcastle_Sunderland,2011-2012,26,2012-03-04,NULL,Newcastle,Sunderland,1,1,D,0,1,A,M Dean,24,7,12,6,19,4,14,14,5,3,0,1,2.1,3.4,3.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2011-2012_Tottenham_Man United,2011-2012,26,2012-03-04,NULL,Tottenham,Man United,1,3,A,0,1,A,M Atkinson,18,6,9,5,7,3,8,10,1,2,0,0,2.88,3.4,2.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3
2011-2012_Aston Villa_Fulham,2011-2012,27,2012-03-10,NULL,Aston Villa,Fulham,1,0,H,0,0,D,J Moss,19,5,8,1,10,4,9,11,2,0,0,0,2.5,3.25,2.88,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
2011-2012_Bolton_QPR,2011-2012,27,2012-03-10,NULL,Bolton,QPR,2,1,H,1,0,H,M Atkinson,11,17,7,11,10,6,13,13,2,2,0,0,2.5,3.25,2.88,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
2011-2012_Chelsea_Stoke,2011-2012,27,2012-03-10,NULL,Chelsea,Stoke,1,0,H,0,0,D,A Marriner,21,8,11,3,14,1,12,15,1,2,0,1,1.4,4.5,8.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
2011-2012_Everton_Tottenham,2011-2012,27,2012-03-10,NULL,Everton,Tottenham,1,0,H,1,0,H,M Halsey,9,21,5,9,0,8,13,11,2,2,0,0,2.88,3.25,2.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
2011-2012_Sunderland_Liverpool,2011-2012,27,2012-03-10,NULL,Sunderland,Liverpool,1,0,H,0,0,D,A Taylor,6,9,1,5,3,2,13,15,1,1,0,0,3.8,3.4,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
2011-2012_Wolves_Blackburn,2011-2012,27,2012-03-10,NULL,Wolves,Blackburn,0,2,A,0,1,A,C Foy,14,12,7,8,3,4,10,10,1,2,0,0,2.38,3.3,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3
2011-2012_Man United_West Brom,2011-2012,27,2012-03-11,NULL,Man United,West Brom,2,0,H,1,0,H,L Probert,20,6,9,3,8,5,5,13,0,1,0,1,1.29,5.5,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
2011-2012_Norwich_Wigan,2011-2012,27,2012-03-11,NULL,Norwich,Wigan,1,1,D,1,0,H,K Friend,13,18,6,9,3,5,12,7,4,4,0,0,1.83,3.6,4.33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2011-2012_Swansea_Man City,2011-2012,27,2012-03-11,NULL,Swansea,Man City,1,0,H,0,0,D,L Mason,8,18,5,13,7,9,9,14,0,2,0,0,6,3.75,1.62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
2011-2012_Arsenal_Newcastle,2011-2012,27,2012-03-12,NULL,Arsenal,Newcastle,2,1,H,1,1,D,H Webb,21,5,13,3,6,3,11,12,2,3,0,0,1.44,4.33,7.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
2011-2012_Liverpool_Everton,2011-2012,27,2012-03-13,NULL,Liverpool,Everton,3,0,H,1,0,H,P Dowd,15,5,10,3,4,4,6,7,1,4,0,0,1.73,3.4,5.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
2011-2012_Fulham_Swansea,2011-2012,28,2012-03-17,NULL,Fulham,Swansea,0,3,A,0,1,A,M Halsey,14,10,7,7,6,2,8,7,0,0,0,0,1.83,3.5,4.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3
2011-2012_Wigan_West Brom,2011-2012,28,2012-03-17,NULL,Wigan,West Brom,1,1,D,0,0,D,M Oliver,20,8,6,2,13,5,8,10,2,4,0,0,2.75,3.3,2.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2011-2012_Newcastle_Norwich,2011-2012,28,2012-03-18,NULL,Newcastle,Norwich,1,0,H,1,0,H,P Dowd,15,12,10,5,4,5,8,15,0,3,0,0,1.8,3.6,4.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
2011-2012_Wolves_Man United,2011-2012,28,2012-03-18,NULL,Wolves,Man United,0,5,A,0,3,A,A Taylor,7,22,3,18,4,7,6,11,1,1,1,0,9,5,1.33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3
2011-2012_Blackburn_Sunderland,2011-2012,29,2012-03-20,NULL,Blackburn,Sunderland,2,0,H,0,0,D,M Atkinson,16,2,9,0,7,8,13,10,0,1,0,0,2.4,3.4,2.88,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
2011-2012_Everton_Arsenal,2011-2012,29,2012-03-21,NULL,Everton,Arsenal,0,1,A,0,1,A,L Mason,7,12,2,8,4,6,11,11,2,1,0,0,3,3.4,2.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3
2011-2012_Man City_Chelsea,2011-2012,29,2012-03-21,NULL,Man City,Chelsea,2,1,H,0,0,D,M Dean,20,6,10,5,11,4,8,7,1,2,0,0,1.91,3.6,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
2011-2012_QPR_Liverpool,2011-2012,29,2012-03-21,NULL,QPR,Liverpool,3,2,H,0,0,D,H Webb,10,18,5,11,7,17,8,6,0,0,0,0,5,3.6,1.73,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
2011-2012_Tottenham_Stoke,2011-2012,29,2012-03-21,NULL,Tottenham,Stoke,1,1,D,0,0,D,M Jones,24,8,18,2,13,1,10,10,1,1,0,0,1.4,4.5,8.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2011-2012_Arsenal_Aston Villa,2011-2012,30,2012-03-24,NULL,Arsenal,Aston Villa,3,0,H,2,0,H,P Dowd,20,3,12,2,15,5,6,13,0,5,0,0,1.33,5,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
2011-2012_Bolton_Blackburn,2011-2012,30,2012-03-24,NULL,Bolton,Blackburn,2,1,H,2,0,H,A Marriner,12,10,6,4,11,4,8,3,0,2,0,0,2.4,3.4,2.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
2011-2012_Chelsea_Tottenham,2011-2012,30,2012-03-24,NULL,Chelsea,Tottenham,0,0,D,0,0,D,M Atkinson,10,19,5,7,6,5,9,11,1,2,0,0,1.83,3.6,4.33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2011-2012_Liverpool_Wigan,2011-2012,30,2012-03-24,NULL,Liverpool,Wigan,1,2,A,0,1,A,L Mason,12,6,9,5,6,0,14,10,1,2,0,0,1.29,5.5,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3
2011-2012_Norwich_Wolves,2011-2012,30,2012-03-24,NULL,Norwich,Wolves,2,1,H,2,1,H,M Clattenburg,15,10,11,6,5,5,13,7,2,2,1,0,1.73,3.75,4.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
2011-2012_Stoke_Man City,2011-2012,30,2012-03-24,NULL,Stoke,Man City,1,1,D,0,0,D,H Webb,10,16,3,11,5,7,15,12,1,2,0,0,6,3.75,1.62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2011-2012_Sunderland_QPR,2011-2012,30,2012-03-24,NULL,Sunderland,QPR,3,1,H,1,0,H,M Jones,15,10,8,6,5,2,11,9,2,3,0,1,2,3.4,3.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
2011-2012_Swansea_Everton,2011-2012,30,2012-03-24,NULL,Swansea,Everton,0,2,A,0,0,D,N Swarbrick,10,15,3,8,3,3,10,10,1,2,0,0,2.2,3.25,3.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3
2011-2012_West Brom_Newcastle,2011-2012,30,2012-03-25,NULL,West Brom,Newcastle,1,3,A,0,3,A,C Foy,14,10,6,7,10,4,10,4,0,1,0,0,2.3,3.4,3.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3
2011-2012_Man United_Fulham,2011-2012,30,2012-03-26,NULL,Man United,Fulham,1,0,H,1,0,H,M Oliver,19,5,16,4,7,1,17,6,1,0,0,0,1.22,6,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
2011-2012_Aston Villa_Chelsea,2011-2012,31,2012-03-31,NULL,Aston Villa,Chelsea,2,4,A,0,1,A,L Mason,9,12,5,9,6,4,13,5,1,0,0,0,4.5,3.5,1.83,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3
2011-2012_Everton_West Brom,2011-2012,31,2012-03-31,NULL,Everton,West Brom,2,0,H,1,0,H,P Walton,16,9,9,5,5,2,8,12,2,1,0,0,1.83,3.5,4.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
2011-2012_Fulham_Norwich,2011-2012,31,2012-03-31,NULL,Fulham,Norwich,2,1,H,2,0,H,A Taylor,14,16,9,8,6,7,11,9,1,2,0,0,1.7,3.75,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
2011-2012_Man City_Sunderland,2011-2012,31,2012-03-31,NULL,Man City,Sunderland,3,3,D,1,2,A,P Dowd,19,8,10,4,17,5,11,13,1,1,0,0,1.22,6.5,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2011-2012_QPR_Arsenal,2011-2012,31,2012-03-31,NULL,QPR,Arsenal,2,1,H,1,1,D,M Dean,10,13,8,7,4,6,13,9,5,2,0,0,5.5,4.2,1.57,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
2011-2012_Wigan_Stoke,2011-2012,31,2012-03-31,NULL,Wigan,Stoke,2,0,H,0,0,D,M Clattenburg,13,6,11,2,8,1,14,13,2,4,0,0,2.63,3.25,2.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
2011-2012_Wolves_Bolton,2011-2012,31,2012-03-31,NULL,Wolves,Bolton,2,3,A,0,0,D,J Moss,14,19,8,11,13,4,11,11,1,1,0,0,2.3,3.4,3.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3
2011-2012_Newcastle_Liverpool,2011-2012,31,2012-04-01,NULL,Newcastle,Liverpool,2,0,H,1,0,H,M Atkinson,11,9,7,6,3,6,10,11,3,3,0,1,2.88,3.4,2.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
2011-2012_Tottenham_Swansea,2011-2012,31,2012-04-01,NULL,Tottenham,Swansea,3,1,H,1,0,H,A Marriner,15,11,10,7,7,7,11,12,0,0,0,0,1.4,4.5,8.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
2011-2012_Blackburn_Man United,2011-2012,31,2012-04-02,NULL,Blackburn,Man United,0,2,A,0,0,D,H Webb,11,14,6,6,2,10,8,5,1,1,0,0,9,4.75,1.36,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3
2011-2012_Swansea_Newcastle,2011-2012,32,2012-04-06,NULL,Swansea,Newcastle,0,2,A,0,1,A,H Webb,19,5,13,4,7,0,10,7,1,1,0,0,2.4,3.4,2.88,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3
2011-2012_Bolton_Fulham,2011-2012,32,2012-04-07,NULL,Bolton,Fulham,0,3,A,0,2,A,M Dean,13,11,7,8,5,3,11,9,1,0,0,0,2.6,3.3,2.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3
2011-2012_Chelsea_Wigan,2011-2012,32,2012-04-07,NULL,Chelsea,Wigan,2,1,H,0,0,D,M Jones,19,13,10,7,5,3,14,11,2,2,0,0,1.25,6,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
2011-2012_Liverpool_Aston Villa,2011-2012,32,2012-04-07,NULL,Liverpool,Aston Villa,1,1,D,0,1,A,M Oliver,21,5,5,3,11,3,4,9,1,1,0,0,1.44,4.33,7.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
